,energy,key,speechiness,acousticness,instrumentalness,liveness,popularity
2437,0.194,11,0.0311,0.507,0.197,0.155,0
2438,0.0224,5,0.038,0.762,0.817,0.122,0
2439,0.0878,10,0.0486,0.595,0.809,0.137,0
2440,0.0459,4,0.0404,0.687,0.159,0.109,0
2441,0.0797,0,0.0373,0.848,0.249,0.113,0
2442,0.151,4,0.0353,0.41,0.291,0.108,0
2443,0.335,0,0.0321,0.0776,0.263,0.37,0
2444,0.0121,4,0.0473,0.933,0.963,0.1,0
2445,0.701,7,0.081,0.796,0.0353,0.0745,0
2446,0.31,9,0.0371,0.684,0.766,0.1,0
2447,0.306,0,0.049,0.521,0.85,0.0863,0
2448,0.285,7,0.0315,0.875,0.324,0.141,0
2449,0.293,2,0.0336,0.906,0.768,0.107,0
2450,0.823,3,0.0393,0.133,1.65e-05,0.126,0
2451,0.832,2,0.0394,0.0552,0.0124,0.182,0
2452,0.732,9,0.0271,0.0616,1.14e-06,0.196,0
2453,0.689,2,0.0402,0.0663,0.000455,0.148,0
2454,0.785,8,0.0304,0.00368,2.64e-05,0.103,0
2455,0.615,9,0.0361,0.0692,1.85e-06,0.742,0
2456,2.02e-05,9,0.0,0.00853,0.000102,0.105,0
2457,0.376,1,0.533,0.531,0.0,0.153,0
2458,0.82,1,0.0618,0.137,0.0,0.114,0
2459,0.936,0,0.155,0.0343,0.0,0.117,0
2460,0.952,6,0.267,0.116,0.0,0.32,0
2461,0.816,7,0.317,0.0404,0.0,0.0659,0
2462,0.887,2,0.053,0.109,0.0,0.212,0
2463,0.84,0,0.354,0.25,0.0,0.264,0
2464,0.744,9,0.118,0.00824,0.0,0.125,0
2465,0.889,9,0.106,0.203,0.0,0.1,0
2466,0.753,7,0.282,0.0936,0.0,0.0998,0
2467,0.876,1,0.293,0.0145,0.0,0.142,0
2468,0.784,8,0.178,0.00515,0.0,0.102,0
2469,0.924,9,0.0829,0.232,0.0,0.129,0
2470,0.0448,10,0.0427,0.972,0.948,0.168,0
2471,0.0334,11,0.0364,0.96,0.692,0.0874,0
2472,0.672,6,0.962,0.738,0.0,0.925,0
2473,0.388,3,0.788,0.557,0.0,0.439,0
2474,0.386,9,0.938,0.906,0.0,0.303,0
2475,0.174,7,0.344,0.772,0.0,0.477,0
2476,0.263,8,0.85,0.878,0.0,0.482,0
2477,0.434,8,0.914,0.666,0.0,0.609,0
2478,0.571,7,0.038,0.45,0.0,0.717,0
2479,0.275,6,0.889,0.572,0.0,0.556,0
2480,0.321,7,0.0406,0.659,0.0,0.693,0
2481,0.479,10,0.0366,0.748,0.0,0.715,0
2482,0.469,9,0.941,0.907,0.0,0.225,0
2483,0.326,3,0.0818,0.882,0.0,0.694,0
2484,0.567,6,0.936,0.762,0.0,0.487,0
2485,0.68,3,0.029,0.209,0.00172,0.3,0
2486,0.54,4,0.0287,0.0661,2.31e-05,0.11,0
2487,0.725,0,0.0549,0.0222,0.0637,0.0863,0
2488,0.611,0,0.0284,0.211,0.756,0.0942,0
2489,0.464,0,0.0572,0.353,0.0242,0.0656,0
2490,0.991,11,0.101,1.63e-05,0.789,0.118,0
2491,0.489,0,0.0248,0.25,0.0126,0.674,0
2492,0.611,7,0.0333,0.476,0.00096,0.297,0
2493,0.743,7,0.0817,0.158,2.72e-05,0.0454,0
2494,0.787,4,0.0834,0.0031,0.0,0.12,0
2495,0.841,2,0.0655,0.116,0.0535,0.0611,0
2496,0.375,7,0.0369,0.00423,0.437,0.292,0
2497,0.565,0,0.0304,0.22,0.00359,0.549,0
2498,0.792,5,0.0332,0.0255,0.0197,0.519,0
2499,0.669,9,0.0257,0.308,5.86e-06,0.106,0
2500,0.428,11,0.03,0.325,0.0,0.0624,0
2501,0.848,0,0.0461,0.0327,0.493,0.069,0
2502,0.375,0,0.0343,0.847,0.199,0.122,0
2503,0.594,0,0.0293,0.0977,1.16e-05,0.0818,0
2504,0.357,4,0.031,0.139,3.34e-06,0.204,0
2505,0.466,4,0.0308,0.176,0.000914,0.0617,0
2506,0.917,7,0.0431,0.0123,0.0261,0.223,0
2507,0.813,0,0.0553,0.00874,0.34,0.204,0
2508,0.666,0,0.0377,0.0209,5.04e-06,0.0873,0
2509,0.844,2,0.0283,0.223,0.589,0.12,0
2510,0.223,0,0.0318,0.737,0.739,0.0928,0
2511,0.268,7,0.0334,0.725,0.0141,0.093,0
2512,0.758,2,0.0347,0.00863,2.43e-06,0.0183,0
2513,0.531,2,0.0391,0.0642,1.48e-05,0.397,0
2514,0.738,2,0.0436,0.0181,0.0183,0.131,0
2515,0.835,0,0.0357,0.000787,0.175,0.0586,0
2516,0.85,11,0.057,0.00404,0.618,0.358,0
2517,0.629,4,0.0277,0.499,6.69e-06,0.224,0
2518,0.199,8,0.0385,0.869,1.01e-05,0.107,0
2519,0.726,7,0.0295,0.00611,0.681,0.0579,0
2520,0.486,5,0.0311,0.41,1.74e-06,0.215,0
2521,0.259,8,0.0328,0.874,0.000899,0.131,0
2522,0.757,7,0.0409,0.0287,0.0255,0.145,0
2523,0.892,7,0.065,0.0326,1.25e-05,0.325,0
2524,0.831,6,0.0493,0.0302,0.0,0.125,0
2525,0.877,8,0.0559,0.0126,0.0,0.0264,0
2526,0.892,2,0.0512,0.112,0.0,0.157,0
2527,0.66,1,0.246,0.0547,0.0,0.0859,0
2528,0.664,9,0.229,0.0182,0.0,0.0833,0
2529,0.69,8,0.162,0.145,1.31e-06,0.329,0
2530,0.673,1,0.0425,0.00784,0.0,0.252,0
2531,0.3,10,0.0325,0.63,1.37e-05,0.344,0
2532,0.272,2,0.0324,0.945,0.848,0.0977,0
2533,0.432,0,0.0292,0.552,1.48e-06,0.337,0
2534,0.313,2,0.208,0.53,0.641,0.33,0
2535,0.252,1,0.815,0.545,4.43e-05,0.274,0
2536,0.298,6,0.0291,0.501,0.0852,0.103,0
2537,0.194,9,0.0302,0.922,0.00891,0.0974,0
2538,0.263,5,0.0778,0.89,1.5e-05,0.0963,0
2539,0.133,4,0.0405,0.895,0.251,0.359,0
2540,0.147,4,0.0376,0.895,8.45e-05,0.0689,0
2541,0.841,7,0.0284,0.0202,2.8e-05,0.0895,0
2542,0.344,9,0.0282,0.313,0.0,0.115,0
2543,0.398,0,0.0342,0.312,0.0,0.0935,0
2544,0.0698,4,0.0382,0.785,0.0,0.103,0
2545,0.422,4,0.0397,0.105,0.0,0.291,0
2546,0.557,7,0.0317,0.0391,0.000285,0.329,0
2547,0.316,0,0.0389,0.658,0.96,0.105,0
2548,0.192,4,0.0383,0.121,0.455,0.119,0
2549,0.0515,6,0.043,0.993,0.972,0.102,0
2550,0.311,0,0.0333,0.294,0.922,0.0739,0
2551,0.0976,8,0.0381,0.868,0.968,0.102,0
2552,0.672,1,0.298,0.665,0.0,0.304,0
2553,0.573,10,0.287,0.0943,2.3e-06,0.0842,0
2554,0.447,8,0.0399,0.516,0.0,0.0843,0
2555,0.384,5,0.149,0.481,0.0,0.103,0
2556,0.551,9,0.0987,0.782,0.00139,0.31,0
2557,0.34,8,0.0286,0.416,0.0,0.216,0
2558,0.716,5,0.0501,0.323,8.2e-06,0.0449,0
2559,0.366,5,0.0304,0.513,0.0,0.27,0
2560,0.39,8,0.0284,0.763,1.73e-05,0.101,0
2561,0.648,5,0.0865,0.643,0.36,0.148,0
2562,0.215,3,0.0389,0.714,0.0,0.135,0
2563,0.36,3,0.0265,0.174,0.0,0.0931,0
2564,0.722,3,0.349,0.377,0.0,0.332,0
2565,0.521,10,0.31,0.35,0.0,0.13,0
2566,0.475,6,0.21,0.459,9.28e-06,0.158,0
2567,0.359,10,0.0648,0.0344,0.101,0.106,0
2568,0.362,11,0.427,0.0877,7.24e-06,0.156,0
2569,0.643,4,0.487,0.0249,0.0,0.114,0
2570,0.391,10,0.665,0.0395,0.0,0.0873,0
2571,0.578,10,0.443,0.0146,0.0,0.119,0
2572,0.511,8,0.435,0.0101,0.0,0.11,0
2573,0.555,8,0.391,0.00189,0.0,0.11,0
2574,0.534,1,0.317,0.00531,0.0,0.111,0
2575,0.558,1,0.506,0.0663,0.0,0.0833,0
